date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho,days_to_expiration
2024-03-06,AAPL,2024-04-19,195.0,Put,25.5,26.3,0.2635,-0.9789,0.0109,-0.0042,0.0316,-0.0199,44 days
2024-03-06,AAPL,2024-04-19,200.0,Put,30.4,31.25,0.2476,-1.0,0.0,0.0,0.0,0.0,44 days
2024-03-06,AAPL,2024-04-19,205.0,Put,35.4,36.3,0.263,-1.0,0.0,0.0,0.0,0.0,44 days
2024-03-06,AAPL,2024-04-19,210.0,Put,40.4,41.15,0.2822,-1.0,0.0,0.0,0.0,0.0,44 days
2024-03-06,AAPL,2024-04-19,215.0,Put,45.5,46.2,0.2999,-1.0,0.0,0.0,0.0,0.0,44 days
2024-03-06,AAPL,2024-04-19,220.0,Put,50.4,51.15,0.3139,-1.0,0.0,0.0,0.0,0.0,44 days
2024-03-08,AAPL,2024-03-22,120.0,Put,0.01,0.04,0.7244,-0.005,0.0005,-0.0124,0.0048,-0.0003,14 days
2024-03-08,AAPL,2024-03-22,125.0,Put,0.01,0.03,0.6278,-0.0044,0.0006,-0.0096,0.0043,-0.0002,14 days
2024-03-08,AAPL,2024-03-22,130.0,Put,0.02,0.03,0.5452,-0.0042,0.0006,-0.008,0.0041,-0.0002,14 days
2024-03-08,AAPL,2024-03-22,135.0,Put,0.03,0.04,0.4958,-0.0063,0.001,-0.0104,0.0059,-0.0004,14 days
2024-03-08,AAPL,2024-03-22,140.0,Put,0.05,0.06,0.4524,-0.0104,0.0018,-0.0146,0.0092,-0.0007,14 days
2024-03-08,AAPL,2024-03-22,145.0,Put,0.07,0.08,0.3991,-0.0154,0.0029,-0.0181,0.0129,-0.001,14 days
2024-03-08,AAPL,2024-03-22,149.0,Put,0.1,0.12,0.3628,-0.0236,0.0046,-0.0235,0.0186,-0.0015,14 days
2024-03-08,AAPL,2024-03-22,152.5,Put,0.14,0.16,0.3279,-0.0339,0.0068,-0.0287,0.0251,-0.0022,14 days
2024-03-08,AAPL,2024-03-22,157.5,Put,0.23,0.27,0.2784,-0.0608,0.013,-0.0386,0.0421,-0.0038,14 days
2024-03-08,AAPL,2024-03-22,160.0,Put,0.35,0.39,0.2601,-0.0898,0.0187,-0.0483,0.056,-0.0055,14 days
2024-03-08,AAPL,2024-03-22,165.0,Put,0.92,1.01,0.2362,-0.2112,0.037,-0.077,0.0959,-0.0127,14 days
2024-03-08,AAPL,2024-03-22,167.5,Put,1.54,1.6,0.2286,-0.3127,0.0469,-0.0899,0.1172,-0.0183,14 days
2024-03-08,AAPL,2024-03-22,170.0,Put,2.48,2.55,0.2262,-0.4389,0.0532,-0.0973,0.1319,-0.0245,14 days
2024-03-08,AAPL,2024-03-22,175.0,Put,5.05,5.75,0.2217,-0.703,0.0494,-0.0784,0.1162,-0.0332,14 days
2024-03-08,AAPL,2024-03-22,177.5,Put,7.1,7.85,0.2377,-0.7929,0.0392,-0.0674,0.094,-0.0335,14 days
2024-03-08,AAPL,2024-03-22,180.0,Put,9.25,9.95,0.2395,-0.8741,0.0304,-0.0462,0.0702,-0.0299,14 days
2024-03-08,AAPL,2024-03-22,185.0,Put,13.8,14.7,0.2559,-0.963,0.0164,-0.0166,0.0288,-0.0157,14 days
2024-03-08,AAPL,2024-03-22,187.5,Put,16.05,17.2,0.2691,-0.9833,0.0122,-0.008,0.0154,-0.0076,14 days
2024-03-08,AAPL,2024-03-22,192.5,Put,21.25,22.35,0.3423,-0.9782,0.0088,-0.0136,0.0186,-0.0125,14 days
2024-03-08,AAPL,2024-03-22,197.5,Put,26.05,27.2,0.3223,-1.0,0.0,0.0,0.0,0.0,14 days
2024-03-08,AAPL,2024-03-22,200.0,Put,28.6,29.8,0.3465,-1.0,0.0,0.0,0.0,0.0,14 days
2024-03-08,AAPL,2024-03-22,205.0,Put,33.6,34.85,0.3744,-1.0,0.0,0.0,0.0,0.0,14 days
2024-03-08,AAPL,2024-03-22,210.0,Put,38.55,39.9,0.4177,-1.0,0.0,0.0,0.0,0.0,14 days
2024-03-08,AAPL,2024-03-22,215.0,Put,43.55,44.8,0.4594,-1.0,0.0,0.0,0.0,0.0,14 days
2024-03-08,AAPL,2024-03-22,220.0,Put,48.55,49.85,0.5077,-1.0,0.0,0.0,0.0,0.0,14 days
2024-03-08,AAPL,2024-04-05,120.0,Put,0.01,0.07,0.5502,-0.0077,0.0008,-0.0097,0.0101,-0.001,28 days
2024-03-08,AAPL,2024-04-05,125.0,Put,0.01,0.09,0.51,-0.0104,0.0011,-0.0116,0.0131,-0.0014,28 days
2024-03-08,AAPL,2024-04-05,130.0,Put,0.03,0.1,0.4344,-0.009,0.0011,-0.0087,0.0115,-0.0012,28 days
2024-03-08,AAPL,2024-04-05,135.0,Put,0.05,0.11,0.3922,-0.012,0.0016,-0.01,0.0148,-0.0016,28 days
2024-03-08,AAPL,2024-04-05,140.0,Put,0.11,0.13,0.3604,-0.0187,0.0026,-0.0134,0.0216,-0.0025,28 days
2024-03-08,AAPL,2024-04-05,145.0,Put,0.16,0.19,0.326,-0.0286,0.0042,-0.0172,0.0309,-0.0038,28 days
2024-03-08,AAPL,2024-04-05,150.0,Put,0.24,0.28,0.291,-0.0446,0.0068,-0.022,0.0445,-0.006,28 days
2024-03-08,AAPL,2024-04-05,155.0,Put,0.39,0.45,0.2585,-0.0745,0.0116,-0.029,0.0681,-0.0093,28 days
2024-03-08,AAPL,2024-04-05,160.0,Put,0.76,0.81,0.2336,-0.1366,0.02,-0.0401,0.1084,-0.0167,28 days
2024-03-08,AAPL,2024-04-05,165.0,Put,1.65,1.81,0.2244,-0.2621,0.0312,-0.0558,0.1539,-0.0309,28 days
2024-03-08,AAPL,2024-04-05,170.0,Put,3.3,3.45,0.2131,-0.4397,0.0403,-0.0616,0.1861,-0.0481,28 days
2024-03-08,AAPL,2024-04-05,175.0,Put,6.05,6.4,0.2154,-0.6393,0.0393,-0.0557,0.1744,-0.0612,28 days
2024-03-08,AAPL,2024-04-05,180.0,Put,9.65,10.45,0.2231,-0.8004,0.0308,-0.0396,0.1313,-0.0608,28 days
2024-03-08,AAPL,2024-04-05,185.0,Put,13.9,14.85,0.2144,-0.9367,0.0214,-0.0136,0.0596,-0.0338,28 days
2024-03-08,AAPL,2024-04-05,190.0,Put,18.55,19.75,0.242,-0.9769,0.0139,-0.0051,0.029,-0.014,28 days
2024-03-08,AAPL,2024-04-05,195.0,Put,23.6,24.65,0.2571,-1.0,0.0012,0.0,0.0,0.0,28 days
2024-03-08,AAPL,2024-04-05,200.0,Put,28.6,29.9,0.2782,-1.0,0.0,0.0,0.0,0.0,28 days
2024-03-08,AAPL,2024-04-05,205.0,Put,33.5,34.9,0.2885,-1.0,0.0,0.0,0.0,0.0,28 days
2024-03-08,AAPL,2024-04-05,210.0,Put,38.5,39.55,0.3109,-1.0,0.0,0.0,0.0,0.0,28 days
2024-03-08,AAPL,2024-04-05,215.0,Put,43.5,44.95,0.3496,-1.0,0.0,0.0,0.0,0.0,28 days
2024-03-08,AAPL,2024-04-05,220.0,Put,48.5,50.55,0.5641,-0.9529,0.0052,-0.0348,0.0447,-0.0496,28 days
2024-03-08,AAPL,2024-04-26,120.0,Put,0.0,2.2,0.8004,-0.0847,0.0031,-0.0768,0.097,-0.0223,49 days
2024-03-08,AAPL,2024-04-26,125.0,Put,0.01,0.26,0.3297,-0.0034,0.0005,-0.002,0.0064,-0.0008,49 days
2024-03-08,AAPL,2024-04-26,130.0,Put,0.0,0.64,0.4837,-0.0476,0.0032,-0.0293,0.062,-0.0117,49 days
2024-03-08,AAPL,2024-04-26,135.0,Put,0.16,0.4,0.2975,-0.0114,0.0016,-0.0053,0.0187,-0.0027,49 days
2024-03-08,AAPL,2024-04-26,140.0,Put,0.22,0.35,0.3903,-0.0655,0.0052,-0.0302,0.084,-0.0148,49 days
2024-03-08,AAPL,2024-04-26,145.0,Put,0.31,1.0,0.327,-0.0691,0.0065,-0.0261,0.0848,-0.0154,49 days
2024-03-08,AAPL,2024-04-26,150.0,Put,0.36,0.96,0.2759,-0.0808,0.0087,-0.0244,0.0974,-0.0177,49 days
2024-03-08,AAPL,2024-04-26,155.0,Put,0.71,0.96,0.2398,-0.1111,0.0127,-0.0264,0.1251,-0.0238,49 days
2024-03-08,AAPL,2024-04-26,160.0,Put,1.34,1.7,0.2294,-0.1868,0.019,-0.035,0.1708,-0.0392,49 days
2024-03-08,AAPL,2024-04-26,165.0,Put,2.18,2.75,0.211,-0.2894,0.0265,-0.0396,0.2129,-0.0582,49 days
2024-03-08,AAPL,2024-04-26,170.0,Put,3.55,4.6,0.1973,-0.4355,0.0334,-0.0404,0.245,-0.0809,49 days
2024-03-08,AAPL,2024-04-26,175.0,Put,6.6,8.15,0.2215,-0.5885,0.0302,-0.0434,0.2419,-0.1001,49 days
2024-03-08,AAPL,2024-04-26,180.0,Put,8.8,11.45,0.1864,-0.7791,0.0321,-0.0234,0.1841,-0.0936,49 days
2024-03-08,AAPL,2024-04-26,185.0,Put,13.35,15.9,0.205,-0.8759,0.024,-0.0161,0.1269,-0.0759,49 days
2024-03-08,AAPL,2024-04-26,190.0,Put,18.55,19.9,0.2268,-0.9321,0.018,-0.0108,0.0831,-0.0526,49 days
2024-03-08,AAPL,2024-04-26,195.0,Put,23.5,25.1,0.2453,-0.9714,0.0131,-0.0043,0.0439,-0.0247,49 days
2024-03-08,AAPL,2024-04-26,200.0,Put,27.3,30.45,0.2379,-1.0,0.0,0.0,0.0,0.0,49 days
2024-03-08,AAPL,2024-04-26,205.0,Put,31.95,35.6,0.2648,-1.0,0.0,0.0,0.0,0.0,49 days
2024-03-08,AAPL,2024-04-26,210.0,Put,37.15,40.35,0.2947,-1.0,0.0,0.0,0.0,0.0,49 days
2024-03-08,AAPL,2024-04-26,215.0,Put,41.95,45.3,0.4035,-0.9601,0.0067,-0.0132,0.0534,-0.0521,49 days
2024-03-08,AAPL,2024-04-26,220.0,Put,47.05,50.15,0.5124,-0.9117,0.0065,-0.0386,0.0984,-0.104,49 days
2024-03-11,AAPL,2024-03-22,120.0,Put,0.01,0.02,0.7786,-0.0027,0.0003,-0.0089,0.0025,-0.0001,11 days
2024-03-11,AAPL,2024-03-22,125.0,Put,0.01,0.02,0.6987,-0.003,0.0004,-0.0087,0.0027,-0.0001,11 days
2024-03-11,AAPL,2024-03-22,130.0,Put,0.01,0.02,0.6213,-0.0034,0.0005,-0.0086,0.003,-0.0001,11 days
2024-03-11,AAPL,2024-03-22,135.0,Put,0.01,0.04,0.5909,-0.0067,0.001,-0.0149,0.0056,-0.0003,11 days
2024-03-11,AAPL,2024-03-22,140.0,Put,0.02,0.03,0.5986,-0.0182,0.0024,-0.0361,0.0134,-0.0009,11 days
2024-03-11,AAPL,2024-03-22,145.0,Put,0.03,0.05,0.4368,-0.0089,0.0018,-0.0141,0.0072,-0.0004,11 days
2024-03-11,AAPL,2024-03-22,147.0,Put,0.05,0.06,0.4243,-0.0121,0.0024,-0.018,0.0094,-0.0006,11 days
2024-03-11,AAPL,2024-03-22,150.0,Put,0.06,0.07,0.3871,-0.0154,0.0033,-0.02,0.0116,-0.0008,11 days
2024-03-11,AAPL,2024-03-22,155.0,Put,0.1,0.12,0.3366,-0.0278,0.0063,-0.0286,0.0191,-0.0014,11 days
2024-03-11,AAPL,2024-03-22,160.0,Put,0.2,0.22,0.2884,-0.0559,0.013,-0.0429,0.0338,-0.0029,11 days
2024-03-11,AAPL,2024-03-22,162.5,Put,0.31,0.33,0.2683,-0.0851,0.0193,-0.0547,0.0466,-0.0045,11 days
2024-03-11,AAPL,2024-03-22,165.0,Put,0.51,0.54,0.2523,-0.1345,0.0288,-0.0714,0.0649,-0.0066,11 days
2024-03-11,AAPL,2024-03-22,170.0,Put,1.5,1.56,0.2341,-0.3267,0.052,-0.1079,0.1099,-0.0152,11 days
2024-03-11,AAPL,2024-03-22,172.5,Put,2.46,2.52,0.2283,-0.4655,0.0591,-0.1137,0.119,-0.0207,11 days
2024-03-11,AAPL,2024-03-22,175.0,Put,3.75,3.9,0.224,-0.6143,0.0587,-0.1042,0.1138,-0.0252,11 days
2024-03-11,AAPL,2024-03-22,180.0,Put,7.5,7.7,0.2242,-0.8559,0.0383,-0.0557,0.0682,-0.0251,11 days
2024-03-11,AAPL,2024-03-22,182.5,Put,9.55,9.95,0.2434,-0.9104,0.0272,-0.0413,0.051,-0.0218,11 days
2024-03-11,AAPL,2024-03-22,187.5,Put,14.25,15.2,0.265,-0.9805,0.0133,-0.0111,0.0154,-0.0083,11 days
2024-03-11,AAPL,2024-03-22,190.0,Put,16.75,17.65,0.282,-0.9941,0.008,-0.0043,0.0066,-0.0018,11 days
2024-03-11,AAPL,2024-03-22,195.0,Put,21.75,22.65,0.3185,-1.0,0.0002,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-03-22,197.5,Put,24.5,24.85,0.3326,-1.0,0.0,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-03-22,202.5,Put,29.25,30.15,0.3729,-1.0,0.0,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-03-22,205.0,Put,31.8,32.6,0.3981,-1.0,0.0,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-03-22,210.0,Put,36.75,37.65,0.4275,-1.0,0.0,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-03-22,215.0,Put,41.75,42.65,0.4731,-1.0,0.0,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-03-22,220.0,Put,46.75,47.65,0.5585,-1.0,0.0,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-03-22,225.0,Put,51.75,52.65,0.6439,-0.9998,0.0005,0.0,0.0,0.0,11 days
2024-03-11,AAPL,2024-04-05,120.0,Put,0.01,0.05,0.5736,-0.0057,0.0006,-0.0083,0.0074,-0.0007,25 days
2024-03-11,AAPL,2024-04-05,125.0,Put,0.01,0.03,0.4865,-0.0042,0.0005,-0.0053,0.0056,-0.0005,25 days
2024-03-11,AAPL,2024-04-05,130.0,Put,0.02,0.07,0.4542,-0.0065,0.0008,-0.0073,0.0082,-0.0008,25 days
2024-03-11,AAPL,2024-04-05,135.0,Put,0.05,0.07,0.4152,-0.0091,0.0013,-0.009,0.0111,-0.0011,25 days
2024-03-11,AAPL,2024-04-05,140.0,Put,0.06,0.1,0.3758,-0.013,0.0019,-0.011,0.0152,-0.0016,25 days
2024-03-11,AAPL,2024-04-05,145.0,Put,0.13,0.14,0.3482,-0.0223,0.0033,-0.0161,0.024,-0.0027,25 days
2024-03-11,AAPL,2024-04-05,150.0,Put,0.19,0.2,0.3107,-0.0341,0.0053,-0.0203,0.0342,-0.0041,25 days
2024-03-11,AAPL,2024-04-05,155.0,Put,0.29,0.31,0.2747,-0.0553,0.0089,-0.0263,0.0505,-0.0067,25 days
2024-03-11,AAPL,2024-04-05,160.0,Put,0.52,0.57,0.246,-0.1006,0.0159,-0.0368,0.0836,-0.0112,25 days
2024-03-11,AAPL,2024-04-05,165.0,Put,1.07,1.17,0.2252,-0.1938,0.0272,-0.0514,0.1269,-0.021,25 days
2024-03-11,AAPL,2024-04-05,170.0,Put,2.35,2.45,0.2141,-0.3571,0.0393,-0.0643,0.17,-0.0367,25 days
2024-03-11,AAPL,2024-04-05,175.0,Put,4.6,4.8,0.208,-0.5687,0.0438,-0.0622,0.1764,-0.0523,25 days
2024-03-11,AAPL,2024-04-05,180.0,Put,8.0,9.15,0.2385,-0.7319,0.0332,-0.0575,0.1487,-0.0589,25 days
2024-03-11,AAPL,2024-04-05,185.0,Put,12.0,12.55,0.1793,-0.9659,0.0252,-0.0067,0.0373,-0.0154,25 days
2024-03-11,AAPL,2024-04-05,190.0,Put,16.5,17.5,0.2301,-0.9741,0.0158,-0.007,0.0296,-0.0143,25 days
2024-03-11,AAPL,2024-04-05,195.0,Put,22.1,23.3,0.3616,-0.9029,0.0129,-0.0429,0.0794,-0.0528,25 days
2024-03-11,AAPL,2024-04-05,200.0,Put,26.35,28.3,0.344,-0.9652,0.0091,-0.0156,0.0353,-0.0269,25 days
2024-03-11,AAPL,2024-04-05,205.0,Put,31.3,33.35,0.3894,-0.9687,0.0074,-0.0164,0.033,-0.027,25 days
2024-03-11,AAPL,2024-04-05,210.0,Put,36.3,38.35,0.4329,-0.9714,0.0061,-0.017,0.0307,-0.0271,25 days
2024-03-11,AAPL,2024-04-05,215.0,Put,41.35,43.4,0.4914,-0.9655,0.0055,-0.0237,0.0362,-0.0347,25 days
2024-03-11,AAPL,2024-04-05,220.0,Put,46.35,48.25,0.5031,-0.9801,0.0044,-0.0144,0.0207,-0.0235,25 days
2024-03-11,AAPL,2024-04-05,225.0,Put,51.3,53.3,0.5412,-0.9813,0.0039,-0.0149,0.0205,-0.0236,25 days
2024-03-11,AAPL,2024-04-26,120.0,Put,0.02,1.33,0.5519,-0.0231,0.0016,-0.0195,0.0336,-0.0054,46 days
2024-03-11,AAPL,2024-04-26,125.0,Put,0.03,0.13,0.5037,-0.0263,0.0019,-0.0198,0.0374,-0.0061,46 days
2024-03-11,AAPL,2024-04-26,130.0,Put,0.04,2.19,0.5024,-0.0425,0.0029,-0.0291,0.0555,-0.0099,46 days
2024-03-11,AAPL,2024-04-26,135.0,Put,0.14,1.33,0.4731,-0.0556,0.0038,-0.034,0.0705,-0.0122,46 days
2024-03-11,AAPL,2024-04-26,140.0,Put,0.21,0.29,0.3676,-0.0419,0.0039,-0.0208,0.0549,-0.0096,46 days
2024-03-11,AAPL,2024-04-26,145.0,Put,0.3,0.42,0.3108,-0.0441,0.0049,-0.0182,0.0607,-0.0093,46 days
2024-03-11,AAPL,2024-04-26,150.0,Put,0.43,0.46,0.2749,-0.059,0.007,-0.0201,0.073,-0.0124,46 days
2024-03-11,AAPL,2024-04-26,155.0,Put,0.65,0.73,0.2524,-0.0923,0.0107,-0.0256,0.1068,-0.019,46 days
2024-03-11,AAPL,2024-04-26,160.0,Put,1.14,1.21,0.2358,-0.1513,0.0164,-0.0333,0.1491,-0.0306,46 days
2024-03-11,AAPL,2024-04-26,165.0,Put,1.13,2.21,0.2029,-0.2258,0.0246,-0.0354,0.1832,-0.044,46 days
2024-03-11,AAPL,2024-04-26,170.0,Put,3.5,3.75,0.2184,-0.3781,0.0293,-0.047,0.2323,-0.0699,46 days
2024-03-11,AAPL,2024-04-26,175.0,Put,5.65,6.05,0.2106,-0.534,0.0327,-0.0448,0.2428,-0.0898,46 days
2024-03-11,AAPL,2024-04-26,180.0,Put,8.4,9.3,0.2018,-0.6999,0.032,-0.0343,0.2124,-0.0975,46 days
2024-03-11,AAPL,2024-04-26,185.0,Put,12.05,12.95,0.1788,-0.8855,0.0288,-0.0133,0.1184,-0.064,46 days
2024-03-11,AAPL,2024-04-26,190.0,Put,16.2,19.0,0.2346,-0.89,0.0194,-0.0184,0.1136,-0.0738,46 days
2024-03-11,AAPL,2024-04-26,195.0,Put,21.05,24.0,0.2704,-0.915,0.0148,-0.0177,0.0944,-0.0681,46 days
2024-03-11,AAPL,2024-04-26,200.0,Put,26.0,28.55,0.2675,-0.9765,0.0108,-0.0045,0.0363,-0.0227,46 days
2024-03-11,AAPL,2024-04-26,205.0,Put,31.05,33.55,0.3102,-0.9703,0.0095,-0.0079,0.0422,-0.0304,46 days
2024-03-11,AAPL,2024-04-26,210.0,Put,36.2,38.6,0.3662,-0.9531,0.0081,-0.015,0.0623,-0.0537,46 days
2024-03-11,AAPL,2024-04-26,215.0,Put,40.95,43.6,0.3672,-0.9824,0.0061,-0.0054,0.0274,-0.0232,46 days
2024-03-11,AAPL,2024-04-26,220.0,Put,45.95,48.6,0.3981,-0.9836,0.0053,-0.0056,0.0263,-0.0234,46 days
2024-03-11,AAPL,2024-04-26,225.0,Put,51.05,53.5,0.4276,-0.9846,0.0047,-0.0058,0.0231,-0.0236,46 days
2024-03-13,AAPL,2024-03-28,120.0,Put,0.01,0.04,0.7584,-0.0081,0.0008,-0.0193,0.0077,-0.0006,15 days
2024-03-13,AAPL,2024-03-28,125.0,Put,0.01,0.13,0.6667,-0.0079,0.0009,-0.0166,0.0075,-0.0005,15 days
2024-03-13,AAPL,2024-03-28,130.0,Put,0.01,0.03,0.6318,-0.0128,0.0015,-0.0239,0.0115,-0.0009,15 days
2024-03-13,AAPL,2024-03-28,135.0,Put,0.03,0.04,0.483,-0.0062,0.001,-0.0097,0.0061,-0.0004,15 days
2024-03-13,AAPL,2024-03-28,140.0,Put,0.04,0.05,0.43,-0.0087,0.0015,-0.0116,0.0082,-0.0006,15 days
2024-03-13,AAPL,2024-03-28,145.0,Put,0.05,0.08,0.3823,-0.0136,0.0026,-0.015,0.012,-0.0009,15 days
2024-03-13,AAPL,2024-03-28,150.0,Put,0.1,0.11,0.3386,-0.0233,0.0046,-0.0209,0.0191,-0.0016,15 days
2024-03-13,AAPL,2024-03-28,155.0,Put,0.15,0.17,0.2885,-0.0389,0.0084,-0.0271,0.0292,-0.0028,15 days
2024-03-13,AAPL,2024-03-28,157.5,Put,0.21,0.23,0.2677,-0.0547,0.0119,-0.0329,0.0384,-0.0039,15 days
2024-03-13,AAPL,2024-03-28,160.0,Put,0.31,0.32,0.2479,-0.0791,0.0172,-0.0404,0.0531,-0.0053,15 days
2024-03-13,AAPL,2024-03-28,165.0,Put,0.77,0.81,0.2192,-0.186,0.0355,-0.0637,0.0938,-0.0121,15 days
2024-03-13,AAPL,2024-03-28,167.5,Put,1.26,1.34,0.2095,-0.2827,0.0471,-0.0757,0.1194,-0.0178,15 days
2024-03-13,AAPL,2024-03-28,170.0,Put,2.11,2.17,0.2046,-0.4108,0.0558,-0.0831,0.1351,-0.0248,15 days
2024-03-13,AAPL,2024-03-28,175.0,Put,4.85,5.0,0.2004,-0.6944,0.0536,-0.0681,0.1208,-0.0348,15 days
2024-03-13,AAPL,2024-03-28,177.5,Put,6.65,6.95,0.196,-0.8197,0.0441,-0.0464,0.093,-0.0332,15 days
2024-03-13,AAPL,2024-03-28,182.5,Put,11.15,12.1,0.2592,-0.8943,0.0246,-0.042,0.0644,-0.0307,15 days
2024-03-13,AAPL,2024-03-28,185.0,Put,13.6,14.15,0.238,-0.9672,0.0171,-0.0125,0.0274,-0.014,15 days
2024-03-13,AAPL,2024-03-28,187.5,Put,16.1,16.65,0.2697,-0.9707,0.0137,-0.013,0.0241,-0.014,15 days
2024-03-13,AAPL,2024-03-28,192.5,Put,21.1,22.15,0.4045,-0.9272,0.0119,-0.0516,0.0468,-0.0314,15 days
2024-03-13,AAPL,2024-03-28,195.0,Put,23.2,24.6,0.3721,-0.9702,0.0087,-0.0204,0.0243,-0.018,15 days
2024-03-13,AAPL,2024-03-28,200.0,Put,28.55,29.15,0.3952,-0.9894,0.0056,-0.0069,0.0104,-0.0073,15 days
2024-03-13,AAPL,2024-03-28,205.0,Put,33.55,34.15,0.4469,-0.9906,0.0045,-0.0073,0.0097,-0.0074,15 days
2024-03-13,AAPL,2024-03-28,210.0,Put,38.55,39.65,0.613,-0.9514,0.0058,-0.0579,0.0344,-0.0314,15 days
2024-03-13,AAPL,2024-03-28,215.0,Put,43.55,44.15,0.5438,-0.9921,0.0031,-0.0079,0.0077,-0.0075,15 days
2024-03-13,AAPL,2024-03-28,220.0,Put,48.55,49.15,0.5903,-0.9927,0.0027,-0.0082,0.0075,-0.0076,15 days
2024-03-13,AAPL,2024-04-12,120.0,Put,0.02,0.04,0.4844,-0.0039,0.0004,-0.0045,0.0057,-0.0005,30 days
2024-03-13,AAPL,2024-04-12,125.0,Put,0.03,0.05,0.4484,-0.0054,0.0007,-0.0056,0.0077,-0.0008,30 days
2024-03-13,AAPL,2024-04-12,130.0,Put,0.05,0.06,0.4141,-0.0078,0.001,-0.0071,0.0106,-0.0011,30 days
2024-03-13,AAPL,2024-04-12,135.0,Put,0.05,0.09,0.3756,-0.0107,0.0015,-0.0084,0.0139,-0.0015,30 days
2024-03-13,AAPL,2024-04-12,140.0,Put,0.06,0.12,0.3372,-0.0148,0.0022,-0.0099,0.0184,-0.0021,30 days
2024-03-13,AAPL,2024-04-12,145.0,Put,0.15,0.17,0.3141,-0.0264,0.0039,-0.015,0.03,-0.0038,30 days
2024-03-13,AAPL,2024-04-12,150.0,Put,0.23,0.26,0.2823,-0.042,0.0065,-0.0197,0.0462,-0.0057,30 days
2024-03-13,AAPL,2024-04-12,155.0,Put,0.37,0.39,0.2489,-0.0685,0.0108,-0.0252,0.0685,-0.0092,30 days
2024-03-13,AAPL,2024-04-12,160.0,Put,0.69,0.72,0.2237,-0.1257,0.019,-0.0348,0.1018,-0.0165,30 days
2024-03-13,AAPL,2024-04-12,165.0,Put,1.49,1.54,0.2108,-0.2421,0.0307,-0.0484,0.1565,-0.0306,30 days
2024-03-13,AAPL,2024-04-12,170.0,Put,3.0,3.15,0.2008,-0.4199,0.0409,-0.0551,0.1906,-0.0494,30 days
2024-03-13,AAPL,2024-04-12,175.0,Put,5.65,5.8,0.1969,-0.6305,0.042,-0.0486,0.186,-0.0639,30 days
2024-03-13,AAPL,2024-04-12,180.0,Put,9.35,9.55,0.1981,-0.8135,0.0336,-0.031,0.1331,-0.0609,30 days
2024-03-13,AAPL,2024-04-12,185.0,Put,13.8,14.45,0.2295,-0.8949,0.0225,-0.023,0.0905,-0.0507,30 days
2024-03-13,AAPL,2024-04-12,190.0,Put,18.35,19.35,0.2277,-0.9835,0.0133,-0.004,0.0239,-0.01,30 days
2024-03-13,AAPL,2024-04-12,195.0,Put,23.35,24.4,0.2832,-0.9731,0.0114,-0.0085,0.0325,-0.0201,30 days
2024-03-13,AAPL,2024-04-12,200.0,Put,28.35,29.3,0.253,-1.0,0.0,0.0,0.0,0.0,30 days
2024-03-13,AAPL,2024-04-12,205.0,Put,33.45,34.35,0.3759,-0.9718,0.0073,-0.0122,0.0321,-0.028,30 days
2024-03-13,AAPL,2024-04-12,210.0,Put,38.35,39.35,0.3902,-0.9899,0.005,-0.0052,0.0138,-0.01,30 days
2024-03-13,AAPL,2024-04-12,215.0,Put,43.35,44.35,0.4267,-0.9906,0.0043,-0.0054,0.0128,-0.01,30 days
2024-03-13,AAPL,2024-04-12,220.0,Put,48.35,49.3,0.3459,-1.0,0.0,0.0,0.0,0.0,30 days
2024-03-13,AAPL,2024-05-17,120.0,Put,0.13,0.16,0.4045,-0.0134,0.0011,-0.0073,0.0248,-0.0043,65 days
2024-03-13,AAPL,2024-05-17,125.0,Put,0.18,0.22,0.3825,-0.0188,0.0016,-0.0092,0.0331,-0.006,65 days
2024-03-13,AAPL,2024-05-17,130.0,Put,0.23,0.27,0.3548,-0.0245,0.0022,-0.0106,0.0415,-0.0079,65 days
2024-03-13,AAPL,2024-05-17,135.0,Put,0.32,0.36,0.332,-0.034,0.0031,-0.013,0.0577,-0.0103,65 days
2024-03-13,AAPL,2024-05-17,140.0,Put,0.45,0.49,0.3101,-0.048,0.0044,-0.0159,0.0769,-0.0145,65 days
2024-03-13,AAPL,2024-05-17,145.0,Put,0.65,0.69,0.2897,-0.069,0.0063,-0.0196,0.0977,-0.0207,65 days
2024-03-13,AAPL,2024-05-17,150.0,Put,0.97,1.01,0.272,-0.1012,0.009,-0.0242,0.1298,-0.0301,65 days
2024-03-13,AAPL,2024-05-17,155.0,Put,1.5,1.54,0.2579,-0.1503,0.0126,-0.0297,0.1758,-0.044,65 days
2024-03-13,AAPL,2024-05-17,160.0,Put,2.34,2.39,0.2465,-0.2207,0.0169,-0.0351,0.2125,-0.0636,65 days
2024-03-13,AAPL,2024-05-17,165.0,Put,3.6,3.7,0.2377,-0.3144,0.0211,-0.0392,0.256,-0.0877,65 days
